Cuisine,Ingredients,Image,Url
花好月圆中秋夜·共享云硒黄金冰皮月饼,{糯米粉:65克}{粘米粉:60克}{澄粉:30克}{云硒黄金粥:30克}{糖粉:40克}{炼乳:40克}{牛奶:200克}{色拉油:30克}{馅料:适量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/268029/large_b2d7f2e12cbe25f0.jpg,https://icook.tw/recipes/268029
和菓子月餅,{白豆蓉:250克}{糯米粉:8克}{水:17克}{紅/黃/藍/綠/橙色色素:適量}{紅豆蓉:230克}{黑芝麻:適量}{玉米淀粉:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/267984/large_c20437ac8cd6bb5e.jpg,https://icook.tw/recipes/267984
桃花酥,{(油皮)中筋麵粉:150g}{(油皮)糖粉:12g}{(油皮)豬油:50g}{(油皮)冰水:75ml}{低筋麵粉:60g}{豬油:30g}{紫薯粉:10g}{低筋麵粉:60g}{豬油:30g}{紅趜粉:10g}{芋泥餡:175g}{豆沙餡:175g}{雞蛋液:少許}{黑芝麻粒:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/267809/large_3a0d05355fe69f8c.jpg,https://icook.tw/recipes/267809
四色綠豆花酥,{油皮:如下}{中筋麵粉:160g}{糖粉(或砂糖）:20g}{無鹽奶油:60g}{冷水:90g}{調色如下（這款調色用在油皮）:如下}{抹茶粉:4g}{紫薯粉:4g}{藍色食用色料（用牙籤沾）:適量}{粉紅色食用色料（用牙籤沾）:適量}{油酥:如下}{低筋麵粉:160g}{無鹽奶油:80g}{內餡:如下}{綠豆沙:600g}{裝飾:如下}{黑芷麻粒:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/267636/large_b5d3aec7556fd290.jpg,https://icook.tw/recipes/267636
鳳梨酥,{糖:112g}{奶粉:40g}{蛋:1½顆}{低筋麵粉:500g}{鹽:3g}{奶油:250g}{鳳梨醬:1000g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266727/large_a3dc9b642d2635cd.jpg,https://icook.tw/recipes/266727
菠蘿蛋黃酥,{鹹蛋黃:10顆}{紅豆餡:250克}{蛋黃:1顆}{黑芝麻:適量}{奶油:60克}{白砂糖:30克}{低筋麵粉:90克}{中筋麵粉:30克}{奶粉:20克}{無水奶油:45克}{低筋麵粉:90克}{中筋麵粉:75克}{低筋麵粉:25克}{無水奶油:40克}{糖粉:25克}{鹽:1克}{奶粉（可無）:15克}{熱水（約80度）:55克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/267574/large_9da1274bc3f1fd29.jpg,https://icook.tw/recipes/267574
果凍冰心月餅,{Tommy's蒟蒻果凍粉:50g}{熱水:150g}{火龍果泥(可換成喜歡的水果):50g}{Tommy's冰皮粉:50g}{火龍果汁:5g}{水:50g}{白油:5g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/267406/large_1520101378ab2c73.jpg,https://icook.tw/recipes/267406
【中秋節】海棠酥,{豆沙餡:100g}{葵花籽:10顆}{豬油:10g}{低筋麵粉:100g}{糖粉:10g}{水:45g}{豬油:35g}{低筋麵粉:65g}{紅麴粉:1/4茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266931/large_81f0e9b57f826f82.jpg,https://icook.tw/recipes/266931
銷魂芋頭酥💃🏻,{芋頭泥:700公克}{中筋麵粉:200克}{糖粉:40克}{無水奶油:70克}{冷水:100}{低筋麵粉:200克}{無水奶油:90克}{紫薯粉:35克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/267236/large_d8530ad795d86e85.jpg,https://icook.tw/recipes/267236
👩‍🍳蛋黃酥,{油皮（此配方做18個）:如下}{高筋麵粉:75g}{低筋麵粉:75g}{冰水:60ml}{糖粉:15g}{無鹽奶油:55g}{油酥:如下}{低筋麵粉:150g}{無鹽奶油:75g}{內餡:如下}{烏豆沙（每顆30g):520g}{鹹蛋黃:18顆}{裝飾:如下}{黑芝麻:適量}{蛋黃液:2個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266729/large_ce7855084ac50390.jpg,https://icook.tw/recipes/266729
客家九層糕(影音),{在來米粉:120公克}{澄粉:1大匙}{樹薯粉:1大匙}{白砂糖:1/2大匙}{鹽:1/2小匙}{冷水:360C.C}{在來米粉:120公克}{澄粉:1大匙}{樹薯粉:1大匙}{黑糖:80公克}{熱水:60C.C}{冷水:240C.C}{黑糖粉:5大匙}{熱水:40C.C},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266882/large_a20562a83080ee24.jpg,https://icook.tw/recipes/266882
【中秋節】奶香綠豆糕,{綠豆:100g}{冰糖:40g}{鹽:1小撮}{全脂奶粉:10g}{無鹽奶油:15g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266725/large_effdac5c9a945c36.jpg,https://icook.tw/recipes/266725
免烤的冰皮荷花酥,{冰皮粉:100g}{可以喝的冷水:100g}{白油(或椰子油):10g}{紫薯餡:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266521/large_350ac6319d12eec1.jpg,https://icook.tw/recipes/266521
👩‍🍳抹茶紅豆螺絲酥,{油皮配方（這配方可做20個）:如下}{低筋麵粉:50g}{中筋麵粉:130g}{糖粉:15g}{鹽:1小匙}{水:63g}{無鹽奶油:70g}{油酥配方:如下}{低筋麵粉:150g}{無鹽奶油:60g}{抹茶粉:適量}{內餡:如下}{豆沙餡:600g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266430/large_677f40b109c5e671.jpg,https://icook.tw/recipes/266430
QQ南瓜饅頭🎶,{中筋麵粉:400克}{蒸熟南瓜泥:200克}{速酵母粉:3克}{砂糖:20克}{蔬菜油:3大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/175801/large_10e7232d51e2f03d.jpg,https://icook.tw/recipes/175801
中秋月餅(微糖低油),{轉化糖(可用蜂蜜代替):180g}{食用油:85g}{中筋麵粉:280g}{市售烏豆沙:375g}{鹹蛋黃:13顆}{蛋黃:1顆},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266355/large_43cadb2fbb3d2d50.jpg,https://icook.tw/recipes/266355
👩‍🍳彩虹鳳凰花酥（中秋限定）,{外皮材料（這裡配方做20個）:如下}{無鹽奶油:160g}{糖粉:50g}{全蛋:50g}{奶粉:50g}{帕瑪森起士粉:30g}{低筋麵粉:240g}{高筋麵粉:60g}{內餡:如下}{鹹蛋黃5個:分成20小個}{鳳梨餡:360g}{調色（自由發揮哦）:如下}{紫薯粉～紫色:適量}{南瓜粉～黃色:適量}{草莓粉～粉紅色:適量}{抹茶粉～綠色:適量}{天然色膏（藍色）～用牙籤取:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266158/large_a7bdea2da6066567.jpg,https://icook.tw/recipes/266158
荷花酥,{中筋麵粉:20克}{豬油:8克}{水:10-15克}{鹽:少許}{紅麴粉:少許}{低筋麵粉:20克}{豬油:12克}{芋泥:45克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266161/large_900197fe5d4d5dd5.jpg,https://icook.tw/recipes/266161
【中秋節】抹茶紅豆酥,{烏豆沙:240g}{豬油:20g}{中筋麵粉:45g}{糖粉:5g}{水:15g}{豬油:20g}{低筋麵粉:40g}{抹茶粉（含奶糖）:5g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265844/large_d950bce6ddbd52e7.jpg,https://icook.tw/recipes/265844
獨角獸抹茶酥🦄️🍵,{白豆沙:400g}{抹茶:3g}{松子:64g}{食用色素:適量}{無水奶油:57g}{中筋麵粉:143g}{冰水:64g}{上白糖:21g}{低筋麵粉:174g}{無水奶油:78g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266083/large_859d4c8a36289ecd.jpg,https://icook.tw/recipes/266083
筍丁肉包,{中筋麵粉:600g}{水:300g}{糖:50g}{速發酵母:6g}{絞肉:700克}{熟筍丁:200克}{蔥花:一碗}{油蔥酥:半碗}{醬油:兩大匙}{鹽、雞粉:各適量}{香油:半碗}{水（量米杯）:一杯}{胡椒粉:1匙}{五香粉:1/2匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/266066/large_09a3f718564682fd.jpg,https://icook.tw/recipes/266066
不用烤箱的荷花酥,{沙拉油:一鍋}{紅色糖漿:少許}{黑巧克力粉:少許}{紫色糖漿:少許}{椰子絲:100g}{奶油:40g}{蛋黃:40g}{砂糖:40g}{低粉:200g}{無水奶油:20g}{砂糖:20g}{水:80g}{低粉:130g}{無水奶油:70g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265851/large_451b082cc4df68ef.jpg,https://icook.tw/recipes/265851
松子鳳梨酥🍍,{低筋麵粉:67g}{無水奶油:25g}{無鹽奶油:25g}{糖粉:17g}{起司:6g}{奶粉:9g}{全蛋:18g}{抹茶粉:1g}{土鳳梨醬:108g}{松子:30顆},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265751/large_ea6c728c37358581.jpg,https://icook.tw/recipes/265751
黃金冰心綠豆糕💛,{綠豆仁:150g}{砂糖:75g}{蜂蜜:5g}{無鹽奶油:50g}{高筋麵粉:50g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265741/large_feaac455556d20d4.jpg,https://icook.tw/recipes/265741
櫻花抹茶酥🌸🍵,{白豆沙:240g}{鹽漬櫻花（白豆沙用）:適量}{鹽漬櫻葉:2片}{甜菜根粉:1g}{鹽漬櫻花:12朵}{中筋麵粉:107g}{無水奶油:37g}{上白糖:16g}{溫水:48g}{鹽:1g}{低筋麵粉:122g}{無水奶油:55g}{抹茶粉:8g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265445/large_915b2f6f405c5e47.jpg,https://icook.tw/recipes/265445
納美人《紫月酥》😈🌙,{鹹鴨蛋:6顆}{油粒紅豆:150g}{綠豆沙:168g}{蘭姆酒:適量}{奶粉:適量}{起司粉:適量}{紫薯粉:適量}{中筋麵粉:107g}{無水奶油:37g}{上白糖:16g}{冰水:48g}{低筋麵粉:122g}{無水奶油:55g}{蝶豆花粉:8g}{米酒:8g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265621/large_16e074d6eb9da30f.jpg,https://icook.tw/recipes/265621
山藥紅豆糯米糕,{小月餅壓模:1個}{紫山藥（去皮後約380g):1顆}{砂糖:40g}{牛奶（原味保久乳）:50g}{水磨糯米粉:120g}{蜜紅豆:150g}{棕櫚糖或二砂:5g}{冷開水:200g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265394/large_42b744a730a7e29a.jpg,https://icook.tw/recipes/265394
香菇竹筍南瓜包,{南瓜泥:800g}{糯米粉:700g}{砂糖:4t}{植物油:3t}{水:200-300g}{綠竹筍:1支}{香菇:8朵}{豬絞肉:200g}{蠔油:適量}{油蔥酥:適量}{白胡椒:適量}{醬油:適量}{油:適量}{枸杞:數顆},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265019/large_88c691263280295f.jpg,https://icook.tw/recipes/265019
芋頭螺旋酥<二>,{高筋麵粉:80g}{低筋麵粉:80g}{鹽:2g}{細砂糖:15g}{無鹽奶油:50g}{水:80g}{低筋麵粉:170g}{無鹽奶油:80g}{紫薯粉:20g}{芋頭:500g}{細砂糖:200~250g}{無鹽奶油:30g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/265012/large_b1ab945b6ea4c3f7.jpg,https://icook.tw/recipes/265012
江南茶點【🌸荷花酥🌸】,{椰子粉:50g}{糖粉:20g}{蛋黃:一顆}{無鹽奶油:20g}{低筋麵粉:100g}{豬油:10g}{砂糖:10g}{水:40ml}{紅麴粉:適量（調色用）}{低筋麵粉:65g}{豬油:35g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/264981/large_e30a9851f2c88c64.jpg,https://icook.tw/recipes/264981
♡誠實豆沙包♡自製流淚豆沙餡,{中筋麵粉:200 g}{低筋麵粉:100 g}{砂糖:30 g}{速發酵母:3g}{鹽:一小茶匙}{植物油:一大匙}{冷開水:150cc}{自製流淚豆沙餡:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/264537/large_2fd06036b460f70e.jpg,https://icook.tw/recipes/264537
高麗菜盒子,{麵皮材料：:如下}{中筋麵粉:100g}{鹽:0.4g}{細砂糖:6g}{水:60g}{內餡材料：:如下}{高麗菜:150g}{雞蛋:1顆}{蝦米:1大匙}{乾燥冬粉:半把}{乾燥香菇:2朵}{青蔥:1支}{蒜頭:1瓣}{調味料材料：:如下}{鹽:2ml}{麻油:5ml}{白胡椒粉:微量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/264348/large_2335637845334a98.jpg,https://icook.tw/recipes/264348
豆沙鍋餅,{中筋麵粉:200克}{鹽:3克}{熱水:75毫升}{冷水:55毫升}{紅豆:200克}{水:500毫升}{砂糖:100克}{鹽:2克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/263557/large_b3c5af84b2042e84.jpg,https://icook.tw/recipes/263557
宇治金時白玉千層酥(抹茶紅豆酥),{無鹽奶油:105g}{砂糖:35g}{低筋麵粉:130g}{高筋麵粉:130g}{冷水:118g}{低筋麵粉:260g}{奶油:120g}{抹茶粉:5g}{紅豆沙:600g}{麻糬:300g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/263000/large_6c52f890ad12ce55.jpg,https://icook.tw/recipes/263000
蔥燒包,{中筋麵粉:600}{速發酵粉:6}{植物油:15}{水:310}{豬絞肉:300}{蔥:4枝}{醬油:1大匙}{味霖:1大匙}{糖:2小匙}{黑胡椒粒:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/262928/large_49678964e378bd4e.jpg,https://icook.tw/recipes/262928
香菇竹筍包,{竹筍:250g}{香菇:5g}{鹽:一茶匙}{糖:一茶匙}{醬油:一茶匙}{油:適量}{香菇水:適量}{絞肉:250g}{鹽:一小搓}{糖:半茶匙}{醬油:半茶匙}{香菇水:三分之一碗}{中筋麵粉:300g}{酵母粉:3g}{糖:5g}{鹽:1g}{水（開水、牛奶、果汁...）:150g~170g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/262438/large_185af4a36feb8e0f.jpg,https://icook.tw/recipes/262438
蛋黃酥,{蛋黃液:適量}{低筋麵粉:145.2克}{無水奶油:60.5克}{低筋麵粉:82.5克}{中筋麵粉:16.5克}{糖粉:18.7克}{無水奶油:41.3克}{水:44克}{紅豆餡:325克}{鹹蛋黃:12顆}{蘭姆酒:20毫升},https://tokyo-kitchen.icook.network/uploads/recipe/cover/262316/large_0ae65c10d9ec9373.jpg,https://icook.tw/recipes/262316
蘿蔔糕炒蛋加香腸,{蘿蔔糕:適量}{香腸:2根}{蛋:2顆}{油:1-2大匙}{蔥:1-2支}{白胡椒粉:適量}{蔭醬油:20g}{清醬油:10g}{熱開水:15g}{糖:適量}{蒜頭:1瓣},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254912/large_64be0d0c22cc9e73.jpg,https://icook.tw/recipes/254912
南瓜饅頭,{中筋麵粉:480克}{砂糖:30克}{南瓜泥:160克}{酵母粉:4克}{油:5克}{冷水:150克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/261372/large_9db72460da749829.jpg,https://icook.tw/recipes/261372
【冰心綠豆糕】｜超級簡單＋無比美味,{綠豆仁:100 g}{鮮奶:250 g}{煉乳:25 g}{無鹽奶油:20 g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/260645/large_cf74dcb5e80067ec.jpg,https://icook.tw/recipes/260645
香菇筍丁肉包子,{高筋麵粉:200克}{低筋麵粉:100克}{速發酵母:3克}{砂糖:20克}{玄米油:一大匙}{水:150cc}{豬絞肉:260克}{筍切丁:100克}{香菇:4朵}{醬油膏:一大匙}{油蔥酥:兩大匙}{白胡椒:少許}{香油:少許}{鹽:1/2小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/259745/large_d2a0889b2a289a82.jpg,https://icook.tw/recipes/259745
起司饅頭,{中筋麵粉:600g}{冰牛奶:300g}{細白糖:50g}{速發酵母:4.5g}{黃色起司片:數片},https://tokyo-kitchen.icook.network/uploads/recipe/cover/258778/large_337479f7a8f0d14c.jpg,https://icook.tw/recipes/258778
雙手變大師【蛋黃酥】,{高筋麵粉:80 g}{低筋麵粉:80 g}{砂糖:15 g}{鹽:2 g}{無水奶油:50 g}{水:83 g}{低筋麵粉:150 g}{無水奶油:55 g}{橄欖油:20 g}{紅豆沙:300 g}{綠豆沙:300 g}{鹹蛋黃:20 個}{蛋黃:2 個}{醬油:1 g}{水:1 g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/258657/large_dae6220dd9098290.jpg,https://icook.tw/recipes/258657
眼睛會笑的史努比snoopy造型饅頭,{中筋麵粉:200g}{快乾酵母:4g}{全脂鮮奶:110ml}{砂糖:50g}{橄欖油:4g/些許}{竹炭粉:4g/些許}{可可粉:4g/些許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/257708/large_c5aa2821b117df33.jpg,https://icook.tw/recipes/257708
0經驗手揉鮮奶饅頭,{中筋麵粉:300g}{鮮奶:165g}{細糖:10g}{速發酵母:2.5g}{玄米油 (可省略):1小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/255448/large_714253184befe1e5.jpg,https://icook.tw/recipes/255448
👩‍🍳卡通造型鳳梨酥,{低筋麵粉:300g}{奶粉:30g}{蛋:1顆}{糖粉:60～80g}{無鹽奶油:150g}{鹽:少許}{香草精（可加可不加）:少許}{鳳梨餡:400g}{調色部分:如下}{紅麯粉:少許}{可可粉:少許}{抹茶粉:少許}{竹碳粉:少許}{南瓜粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/257531/large_64051088cc5f8762.jpg,https://icook.tw/recipes/257531
【造型饅頭】可愛粽子饅頭,{中筋麵粉:150g}{鮮奶:85g}{糖:15g}{玄米油:4g}{酵母粉:1.5g}{竹炭粉:少許}{菠菜粉:少許}{南瓜粉或薑黃粉:少許}{紅麴粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/256807/large_b0b52ee745102632.jpg,https://icook.tw/recipes/256807
韭菜盒子,{中筋麵粉:600克}{滾水:300毫升}{冷水:150毫升}{韭菜:300克}{豆乾:10片}{冬粉:2把}{蛋:3顆}{蝦皮:50克}{絞肉:150克}{醬油:25克}{香油:10克}{鹽:15克}{香料共和國白胡椒粉:15克}{LE CREUSET煎鍋:1個}{SCANPAN平底鍋:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/256385/large_250dad1eeaf7e43f.jpg,https://icook.tw/recipes/256385
鮮奶饅頭(堅果、果乾口味),{中筋麵粉:1000克}{天然酵母:160克}{黑芝麻:50克}{鮮奶:500cc}{水果乾:100克}{堅果:100克}{奶油:100克}{糖:3大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/256407/large_c00ed28721991a7d.jpg,https://icook.tw/recipes/256407
紅豆雪花糕,{鮮奶:300毫升}{鮮奶油:50毫升}{COCO FRESCO椰奶:100毫升}{玉米粉:60克}{白砂糖:65克}{蜜紅豆:60克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/255575/large_333cb8871f6487bd.jpg,https://icook.tw/recipes/255575
👩‍🍳爆漿起士鮮奶饅頭,{中筋麵粉:340g}{砂糖:50g}{速發酵母:4g}{植物油:10cc}{牛奶:200cc}{起士片:6片},https://tokyo-kitchen.icook.network/uploads/recipe/cover/255604/large_ad13689fff6d53d1.jpg,https://icook.tw/recipes/255604
手工堅果枸杞饅頭,{喜歡的堅果+枸杞:隨意}{中筋麵粉:200g}{酵母粉:2g}{糖:30g}{水:120g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/255454/large_2329a54c6a2a1c7c.jpg,https://icook.tw/recipes/255454
綠豆糕,{脫殼綠豆仁:150克}{水:175克}{白砂糖:75克}{奶油:50克}{blendtec 調理機:1個}{Neoflam 平底鍋:1個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254377/large_702f1d37b9d3a1f3.jpg,https://icook.tw/recipes/254377
黑糖饅頭,{中筋麵粉:320g}{牛奶:180g}{黑糖:30g}{棕櫚糖或二砂:30g}{即溶酵母:3g}{沙拉油:5g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254904/large_5237e48d22062e06.jpg,https://icook.tw/recipes/254904
玫瑰地瓜饅頭  省錢版,{即溶酵母:7g}{水:100g}{蒸熟地瓜:70g}{中筋麵粉:150g}{椰子油:5g}{砂糖:15g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254767/large_248fd01036078509.jpg,https://icook.tw/recipes/254767
☁雲朵綿花糖⛅造型饅頭,{中筋麵粉(鼎泰豐專用):400克}{全脂牛奶:210克}{快發酵母:4克}{橄欖油:8克}{冰糖/砂糖:40克}{天然草莓粉(Tomiz):少許}{可可粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254705/large_d94ea66eb158aa41.jpg,https://icook.tw/recipes/254705
奇亞籽鮮奶起司饅頭😋,{中筋麵粉:1000g}{鮮奶:510g}{速發酵母粉:13g}{砂糖:70g}{起司（mozzarella):適量}{奇亞籽:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254666/large_3675941ee72d9059.jpg,https://icook.tw/recipes/254666
